,HANDLE,bldg_price,VB,new_construction_price,NC,side_lot_price,SL,vacant_lot_price,VL
320,10483030180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
321,10483030190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
322,10483030200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
323,10483030210,0.0,N/A,5046.875,"$5,046.88",1893.35,"$1,893.35",12571.527348750002,"$12,571.53"
324,10483030220,0.0,N/A,5843.75,"$5,843.75",2192.2999999999997,"$2,192.30",12108.7508795,"$12,108.75"
325,10483030230,0.0,N/A,5224.8437765625,"$5,224.84",1960.1155099650002,"$1,960.12",10669.29157475,"$10,669.29"
326,10483030240,0.0,N/A,5578.125,"$5,578.12",2092.6499999999996,"$2,092.65",11572.63981875,"$11,572.64"
327,10483030260,0.0,N/A,5583.437632812501,"$5,583.44",2094.643049825,"$2,094.64",11242.2770805,"$11,242.28"
328,10483030340,0.0,N/A,6640.625,"$6,640.62",2491.25,"$2,491.25",13617.86519375,"$13,617.87"
329,10483040215,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
330,10483040225,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
331,10483040285,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
332,10483040350,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
333,10484000185,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,80622.767665,"$80,622.77"
334,10484000276,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
335,10484000297,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
336,10531000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
337,10538000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
338,10538000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
339,10546000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
340,10554000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
341,10554000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
342,10554000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
343,10554000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
344,10554000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
345,10554000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
346,10554000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
347,10554000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
348,10554000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
349,10556040020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
350,10557000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
351,10557000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
352,10557000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
353,10557000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
354,10563000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
355,10563000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
356,10565000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
357,10566000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
358,10566000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
359,10567000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
360,10576000059,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
361,10591000070,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,12243.087995599999,"$12,243.09"
362,10595000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
363,10595000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
364,10595000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
365,10595000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
366,10596000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
367,10596000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
368,10596000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
369,10596000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
370,10596000080,-1.0,Contact LRA,0.0,N/A,0.0,N/A,0.0,N/A
371,10596000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
372,10596000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
373,10597000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
374,10598000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
375,10614000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
376,10614000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
377,10614000040,0.0,N/A,989.9999850000002,$990.00,-2.0,Ineligible: frontage > 25 ft,1421.3208281999998,"$1,421.32"
378,10614000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
379,10614000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
380,10614000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
381,10614000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
382,10614000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
383,10614000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
384,10616000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
385,10616000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
386,10616000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
387,10616000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
388,10616000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
389,10616000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
390,10617000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
391,10617000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
392,10617000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
393,10617000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
394,10617000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
395,10617000090,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,4184.577356000001,"$4,184.58"
396,10618000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
397,10618000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
398,10618000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
399,10618000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
400,10618000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
401,10618000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
402,10618000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
403,10618000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
404,10618000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
405,10618000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
406,10619050040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
407,10619050060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
408,10619050080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
409,10619050095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
410,10619050100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
411,10619050110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
412,10619050120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
413,10619060060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
414,10619060070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
415,10620000010,0.0,N/A,937.5,$937.50,352.5,$352.50,1695.0292236,"$1,695.03"
416,10620000020,0.0,N/A,937.5,$937.50,352.5,$352.50,1020.0155664000001,"$1,020.02"
417,10620000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
418,10620000050,0.0,N/A,2812.5,"$2,812.50",-2.0,Ineligible: frontage > 25 ft,5085.094979399999,"$5,085.09"
419,10620000070,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
420,10620000080,0.0,N/A,893.6249962499999,$893.62,336.00299858999995,$336.00,1615.7061647999997,"$1,615.71"
421,10620000090,0.0,N/A,2475.0,"$2,475.00",-2.0,Ineligible: frontage > 25 ft,4474.900029,"$4,474.90"
422,10620000100,0.0,N/A,1406.25,"$1,406.25",-2.0,Ineligible: frontage > 25 ft,2525.6716668,"$2,525.67"
423,10620000110,0.0,N/A,2343.75,"$2,343.75",-2.0,Ineligible: frontage > 25 ft,4209.459605399999,"$4,209.46"
424,10620000120,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
425,10620000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
426,10620000140,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
427,10620000150,0.0,N/A,937.5,$937.50,352.5,$352.50,1005.0210402,"$1,005.02"
428,10620000160,0.0,N/A,1218.75,"$1,218.75",-2.0,Ineligible: frontage > 25 ft,2362.5514577999998,"$2,362.55"
429,10620000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
430,10621000080,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,3449.9882304000002,"$3,449.99"
431,10621000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
432,10621000100,0.0,N/A,937.5,$937.50,352.5,$352.50,1724.9986764000002,"$1,725.00"
433,10621000110,0.0,N/A,937.5,$937.50,352.5,$352.50,1724.9871876,"$1,724.99"
434,10621000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
435,10621000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
436,10621000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
437,10622000010,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,1529.3713206,"$1,529.37"
438,10622000030,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
439,10622000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
440,10622000090,0.0,N/A,5250.0,"$5,250.00",-2.0,Ineligible: frontage > 25 ft,9666.977261999999,"$9,666.98"
441,10622000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
442,10623000014,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
443,10623000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
444,10623000070,0.0,N/A,4218.75,"$4,218.75",-2.0,Ineligible: frontage > 25 ft,5062.605995999999,"$5,062.61"
445,10623000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
446,10623000096,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
447,10623000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
448,10623000120,0.0,N/A,2812.5,"$2,812.50",-2.0,Ineligible: frontage > 25 ft,5062.603219199999,"$5,062.60"
449,10624000010,0.0,N/A,937.5,$937.50,352.5,$352.50,1687.466781,"$1,687.47"
450,10624000020,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,3915.0785256,"$3,915.08"
451,10624000060,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3375.0546348,"$3,375.05"
452,10624000070,0.0,N/A,937.5,$937.50,352.5,$352.50,1687.5273174,"$1,687.53"
453,10624000080,0.0,N/A,937.5,$937.50,352.5,$352.50,1687.5385116,"$1,687.54"
454,10624000090,0.0,N/A,1312.5,"$1,312.50",-2.0,Ineligible: frontage > 25 ft,2361.3635052,"$2,361.36"
455,10624000100,0.0,N/A,626.62496625,$626.62,235.61098731,$235.61,690.7729596,$690.77
456,10624000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
457,10624000115,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
458,10624000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
459,10624000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
460,10624000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
461,10624000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
462,10624000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
463,10624000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
464,10624000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
465,10624000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
466,10624000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
467,10624000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
468,10628000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
469,10628000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
470,10628000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
471,10628000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
472,10628000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
473,10631000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
474,10631000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
475,10631000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
476,10632000020,0.0,N/A,931.1249962499999,$931.12,350.10299858999997,$350.10,1689.0244535999998,"$1,689.02"
477,10632000030,0.0,N/A,937.5,$937.50,352.5,$352.50,1689.0326598,"$1,689.03"
478,10632000040,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
479,10632000050,0.0,N/A,937.5,$937.50,352.5,$352.50,1689.0420534000002,"$1,689.04"
480,10632000060,0.0,N/A,937.5,$937.50,352.5,$352.50,1689.0214434,"$1,689.02"
481,10632000080,0.0,N/A,937.5,$937.50,352.5,$352.50,1689.0308423999998,"$1,689.03"
482,10632000090,0.0,N/A,937.5,$937.50,352.5,$352.50,1689.0308423999998,"$1,689.03"
483,10632000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
484,10632000105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
485,10632000134,0.0,N/A,3862.5,"$3,862.50",-2.0,Ineligible: frontage > 25 ft,6955.720128,"$6,955.72"
486,10633000015,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
487,10633000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
488,10633000085,0.0,N/A,1529.99997,"$1,530.00",-2.0,Ineligible: frontage > 25 ft,2742.9580626,"$2,742.96"
489,10633000091,0.0,N/A,1685.9999662500002,"$1,686.00",-2.0,Ineligible: frontage > 25 ft,2998.2153294,"$2,998.22"
490,10633000095,0.0,N/A,1275.0,"$1,275.00",-2.0,Ineligible: frontage > 25 ft,2274.6393012000003,"$2,274.64"
491,10633000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
492,10633000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
493,10633000124,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
494,10633000125,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
495,10633000126,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
496,10634000070,0.0,N/A,937.5,$937.50,352.5,$352.50,1696.5165893999997,"$1,696.52"
497,10634000080,0.0,N/A,937.5,$937.50,352.5,$352.50,1696.5373218,"$1,696.54"
498,10634000090,0.0,N/A,937.5,$937.50,352.5,$352.50,1696.5229373999998,"$1,696.52"
499,10634000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
500,10634000105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
501,10634000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
502,10634000165,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
503,10634000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
504,10635000015,0.0,N/A,2437.5,"$2,437.50",-2.0,Ineligible: frontage > 25 ft,4177.7919851999995,"$4,177.79"
505,10635000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
506,10635000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
507,10635000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
508,10635000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
509,10635000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
510,10635000120,0.0,N/A,937.5,$937.50,352.5,$352.50,1825.7283042,"$1,825.73"
511,10635000130,0.0,N/A,937.5,$937.50,352.5,$352.50,1725.6833537999998,"$1,725.68"
512,10635000140,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,4867.4982372,"$4,867.50"
513,10636000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
514,10636000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
515,10636000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
516,10636000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
517,10636000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
518,10636000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
519,10636000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
520,10636000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
521,10638000102,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
522,10638000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
523,10639000010,0.0,N/A,2812.5,"$2,812.50",-2.0,Ineligible: frontage > 25 ft,5049.3976908,"$5,049.40"
524,10639000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
525,10639000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
526,10639000085,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
527,10639000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
528,10639000100,0.0,N/A,1671.7500675,"$1,671.75",-2.0,Ineligible: frontage > 25 ft,945.6502848,$945.65
529,10639000110,0.0,N/A,2325.0,"$2,325.00",-2.0,Ineligible: frontage > 25 ft,3101.9851674,"$3,101.99"
530,10639000130,0.0,N/A,1031.25,"$1,031.25",-2.0,Ineligible: frontage > 25 ft,1856.2820585999998,"$1,856.28"
531,10639000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
532,10639000150,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
533,10639000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
534,10639000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
535,10639000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
536,10640000010,0.0,N/A,3750.0,"$3,750.00",-2.0,Ineligible: frontage > 25 ft,6761.5142399999995,"$6,761.51"
537,10640000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
538,10640000060,0.0,N/A,5687.624932499999,"$5,687.62",-2.0,Ineligible: frontage > 25 ft,8510.97072,"$8,510.97"
539,10640000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
540,10640000110,0.0,N/A,1792.1250337499998,"$1,792.13",-2.0,Ineligible: frontage > 25 ft,2882.0397126000003,"$2,882.04"
541,10640000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
542,10640000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
543,10640000140,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3384.4953132,"$3,384.50"
544,10640000150,0.0,N/A,937.5,$937.50,352.5,$352.50,1692.2528088,"$1,692.25"
545,10640000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
546,10643000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
547,10643000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
548,10643000025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
549,10643000026,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
550,10643000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
551,10643000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
552,10643000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
553,10643000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
554,10643000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
555,10643000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
556,10643000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
557,10643000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
558,10643000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
559,10643000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
560,10643000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
561,10643000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
562,10643000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
563,10652000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
564,10654000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
565,10654000110,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,1919.881647,"$1,919.88"
566,10654000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
567,10657000105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
568,10657000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
569,10657000160,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,1903.842354,"$1,903.84"
570,10658130150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
571,10661030070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
572,10663000191,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
573,10665030050,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,2545.783878,"$2,545.78"
574,10666000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
575,10667000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
576,10667000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
577,10667000062,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
578,10667000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
579,10667000142,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
580,10667000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
581,10670000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
582,10670000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
583,10670000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
584,10671000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
585,10671000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
586,10671000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
587,10671000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
588,10671000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
589,10671000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
590,10671000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
591,10671000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
592,10673010040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
593,10673020020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
594,10679000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
595,10680000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
596,10680000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
597,10681000240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
598,10681000260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
599,10682000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
600,10682000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
601,10682000215,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
602,10685000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
603,10685000075,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
604,10778000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
605,10778000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
606,10778000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
607,10779000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
608,10779000070,0.0,N/A,3437.5,"$3,437.50",1289.5,"$1,289.50",3848.14122275,"$3,848.14"
609,10780000250,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
610,10780000350,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
611,10780000390,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
612,10781000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
613,10781000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
614,10788000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
615,10789000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
616,10789000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
617,10790000042,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
618,10790000145,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
619,10790000190,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
620,10791000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
621,10791000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
622,10791000220,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
623,10791000270,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
624,10792000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
625,10798000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
626,10798000070,0.0,N/A,6875.0,"$6,875.00",2579.0,"$2,579.00",8044.043133500001,"$8,044.04"
627,10798000080,0.0,N/A,6875.0,"$6,875.00",2579.0,"$2,579.00",8043.9185640000005,"$8,043.92"
628,10798000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
629,10798000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
630,10798000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
631,10798000120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
632,10798000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
633,10798000180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
634,10799000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
635,10799000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
636,10799000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
637,10800000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
638,10801000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
639,10802000025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
640,10803000025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
641,10803000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
642,10803000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
643,10803000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
